id;category_id;title;condition;car_year;brand;model;version;engine;engine_power;doors;km;fuel_type;traction_control;passenger_capacity;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city;seller_neighborhood
MLA1649158804;MLA1744;Volkswagen Gol Power 1.4 5ptas Año 2011 - Liv Motors;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;119000 km;Nafta;Delantera;5;Manual;ARS;6000000;116720298;LIV MOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;Villa Adelina
MLA1650788970;MLA1744;Volkswagen Gol 2014 1.4 Power 83cv 5 P;Usado;2014;Volkswagen;Gol;1.4 Power 83cv 5 p;1.4;83 hp;5;83000 km;Nafta;Delantera;5;Manual;USD;4300;315431813;BEPAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;
MLA1649877538;MLA1744;Volkswagen Gol 2014 1.4 Power 83cv;Usado;2014;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;95000 km;Nafta;Delantera;5;Manual;ARS;4850000;51991560;JUANPIMANCU2007;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1650622336;MLA1744;Volkswagen Gol Dublin;Usado;2003;Volkswagen;Gol;1.6 Mi Deejay;1.6;90 hp;3;40017 km;Nafta;Delantera;5;Manual;ARS;4500000;250351445;FRATELLI AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;Villa Lynch
MLA1649841750;MLA1744;Volkswagen Gol 2004 1.6 Aire Y Direccion Impecable Estado!!!;Usado;2004;Volkswagen;Gol;1.6 Trendline;1.6;90 hp;3;187000 km;Nafta;Delantera;5;Manual;ARS;4500000;19437844;ROBER18E;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1652501268;MLA1744;Volkswagen Gol 1.0 Nafta 2001;Usado;2001;Volkswagen;Gol;1.0;1.2;;3;111111 km;Nafta;Delantera;;Manual;ARS;4200000;795670801;AZZURRI_2021;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Wilde
MLA1657943174;MLA1744;Volkswagen Gol 1.4 L. Vendo Permuto O Financio (jm);Usado;2013;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;5;140000 km;Nafta;Delantera;5;Manual;ARS;4400000;716711135;GTCARSSRLGTCARSSRL;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Avellaneda
MLA1657935288;MLA1744;Volkswagen Gol 1.4 L M.t ;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;182000 km;Nafta;Delantera;5;Manual;ARS;3000000;716711135;GTCARSSRLGTCARSSRL;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Piñeyro
MLA1533907810;MLA1744;Volkswagen 2010 Gol 1.6 3ptas Comfortline Ln Ab;Usado;2010;Volkswagen;Gol;1.9 Sd Comfortline 60a;1.6;;3;159000 km;Nafta;Delantera;5;Manual;USD;4700;823773401;ZION.AUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui;Berazategui
MLA1657907190;MLA1744;Volkswagen Gol Power 2012 M.t ;Usado;2012;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;118000 km;Nafta;Delantera;5;Manual;ARS;4300000;716711135;GTCARSSRLGTCARSSRL;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Piñeyro
MLA1405384703;MLA1744;Vw Gol Power 1.6 3ptas 2006;Usado;2006;Volkswagen;Gol;1.6 I Power 601 3 p;1.6;92 hp;3;215000 km;Nafta;Delantera;5;Manual;ARS;4600000;635202584;MIRETTI.AUTOS;FALSO;Argentina;Córdoba;Córdoba;Alto Verde
MLA1403820757;MLA1744;Volkswagen Gol Power 1.6 3 Puertas;Usado;2009;Volkswagen;Gol;1.6 I Power 701;1.6;92 hp;3;200000 km;Nafta;Delantera;5;Manual;USD;4500;190451801;VAEM8809443;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1657857488;MLA1744;Volkswagen Gol Power 3p Vendo Financio (jm);Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;180000 km;Nafta;Delantera;5;Manual;ARS;3000000;716711135;GTCARSSRLGTCARSSRL;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Avellaneda
MLA1655291350;MLA1744;Volkswagen Gol Power 2007 - 1.6 Audi - Increíble, De Lujo!!!;Usado;2007;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;5;64126 km;Nafta;Delantera;5;Manual;USD;6500;127169755;JUANMA.LUJAN;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1402789571;MLA1744;Volkswagen Gol 1.4 ;Usado;2012;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;170000 km;Nafta;Delantera;5;Manual;USD;4700;1144190400;MZ MOTORSOK;FALSO;Argentina;Capital Federal;Capital Federal;Agronomía
MLA1637570010;MLA1744;Volkswagen Gol Power 1.4;Usado;2012;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;146000 km;Nafta;Delantera;5;Manual;USD;5300;64279466;NATALIAOPRADOLCE;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;Villa Adelina
MLA1404653221;MLA1744;Volkswagen Gol 2008 1.6 I Power 601;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;140500 km;Nafta;Delantera;5;Manual;ARS;5890000;39316305;GASTROBAZAR CASTELAR;FALSO;Argentina;Bs.As. G.B.A. Oeste;Castelar;
MLA1402057049;MLA1744;Volkswagen Gol Power 1.4 83cv Full;Usado;2011;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;3;150000 km;Nafta;Delantera;5;Manual;USD;6200;8624627;FACUZZ86;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó;Ituzaingó Norte
MLA1405856609;MLA1744;Volkswagen Gol 1.6 I Power 601;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;5;140000 km;Nafta;Delantera;5;Manual;ARS;5890000;1657917371;AMERICARS_OK;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;Morón
MLA1403748257;MLA1744;Volkswagen Gol 2011 1.4 Power 83cv;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;5;162000 km;Nafta;Delantera;5;Manual;USD;5500;143536778;NICOELECAR;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui;
MLA1403254643;MLA1744;Volkswagen Gol 1999 1.6 Gl Mi;Usado;1999;Volkswagen;Gol;1.6 Gl Mi;1.6;90 hp;3;200000 km;Nafta;Delantera;5;Manual;ARS;2800000;191991562;LURAGHINANCY;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;
MLA1641792062;MLA1744;Volkswagen Gol 2013 1.4 Power 83cv 5 P;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 5 p;1.4;83 hp;5;125000 km;Nafta;Delantera;5;Manual;ARS;5950000;1371848847;SMCGROUP;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1647365480;MLA1744;Volkswagen Gol 1.4 L;Usado;2013;Volkswagen;Gol;Gol power;1.4;83 hp;5;185000 km;Nafta;Delantera;5;Manual;USD;4500;152598240;MOJO7604628;FALSO;Argentina;Buenos Aires Interior;Zárate;
MLA1406586635;MLA1744;Volkswagen Gol 2007 1.9 Sd Comfortline 60a;Usado;2007;Volkswagen;Gol;1.9 Sd Comfortline 60a;1.9;64 hp;5;154000 km;Diésel;Delantera;5;Manual;ARS;4100000;51991560;JUANPIMANCU2007;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1401426269;MLA1744;Volkswagen Gol 1.4 3p;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 3 p;1.4;83 hp;3;152000 km;Nafta;Delantera;5;Manual;ARS;6735010;682584789;TARABORELLI ER;FALSO;Argentina;Entre Ríos;C. del Uruguay;Concepción del Uruguay
MLA1401413201;MLA1744;Volkswagen Gol 1.4 3p Taraborelli Entre Rios;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 3 p;1.4;83 hp;3;152000 km;Nafta;Delantera;5;Manual;ARS;6735000;682584789;TARABORELLI ER;FALSO;Argentina;Entre Ríos;C. del Uruguay;Concepción del Uruguay
MLA1649788676;MLA1744;Volkswagen Gol 2007 1.6 I Power 601;Usado;2007;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;137000 km;Nafta;Delantera;5;Manual;USD;4900;1005065874;POAG7527223;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;
MLA1406602727;MLA1744;Volkswagen Gol 2007 1.6 I Look 70l;Usado;2007;Volkswagen;Gol;1.6 I Look 70l;1.6;92 hp;5;245000 km;Nafta;Delantera;5;Manual;ARS;3500000;53146350;DANIEL BONAUTO;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1646391036;MLA1744;Volkswagen Gol 2012 1.4 Power 83cv;Usado;2012;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;81500 km;Nafta;Delantera;5;Manual;USD;5200;48680063;LAVSOLYLUNA;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;
MLA1640767500;MLA1744;Vw Gol 1.6 Confortline 5 Ptas Permuto Impecable;Usado;2006;Volkswagen;Gol;1.6 I Comfortline 60a;1.6;92 hp;5;136000 km;Nafta;Delantera;5;Manual;USD;4800;84484568;FACUNDO-JG;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;Temperley
MLA1630755260;MLA1744;Volkswagen Gol 2008 1.6 I Power 601;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;166000 km;Nafta;Delantera;5;Manual;ARS;5800000;8731424;MARKIYOMOTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;
MLA1628189784;MLA1744;Volkswagen Gol 2011 1.4 Power Ps+ac 83cv;Usado;2011;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;3;115000 km;Nafta;Delantera;5;Manual;ARS;5500000;45910561;VENTASMILTONS;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1652323826;MLA1744;Volkswagen Gol 2006 1.6 I Power 601 3 P;Usado;2006;Volkswagen;Gol;1.6 I Power 601 3 p;1.6;92 hp;3;200000 km;Nafta;Delantera;5;Manual;USD;3500;207432054;NAZARENOCLOQUEL;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;
MLA1607546224;MLA1744;Volkswagen Gol Power 1.4 - Unica Mano Permuto Financio;Usado;2012;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;104000 km;Nafta;Delantera;5;Manual;USD;5400;537074667;AUTOSIMDQ;FALSO;Argentina;Bs.As. Costa Atlántica;Mar del Plata;Centro
MLA1620335026;MLA1744;Volkswagen Gol 2008 1.6 I Look 70l;Usado;2008;Volkswagen;Gol;1.6 I Look 70l;1.6;92 hp;5;297000 km;Nafta;Delantera;5;Manual;USD;4000;373800378;OJMA6213944;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1404323225;MLA1744;Volkswagen Gol 2007 1.6 I Power 601;Usado;2007;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;152000 km;Nafta;Delantera;5;Manual;USD;3900;43269613;APEROLINI;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1649800528;MLA1744;Gol Power 1.4, Titular Al Día, Oportunidad Por Su Estado;Usado;2011;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;3;105000 km;Nafta;Delantera;5;Manual;USD;5500;170426534;FITNESSCLUBMC;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1400694227;MLA1744;Volkswagen Gol 2011 1.4 Power 83cv;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;120000 km;Nafta;Delantera;5;Manual;USD;4700;1243797;JNC AUTOMOVILES;FALSO;Argentina;Capital Federal;Capital Federal;Villa Urquiza
MLA1627244382;MLA1744;Volkswagen Gol 2013 1.4 Power Ps+ac 83cv;Usado;2013;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;3;64000 km;Nafta;Delantera;5;Manual;USD;6100;235024658;ROBR2366948;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1648392420;MLA1744;Volkswagen Gol 2010 1.6 I Power 701;Usado;2010;Volkswagen;Gol;1.6 I Power 701;1.6;92 hp;3;196000 km;Nafta;Delantera;5;Manual;USD;4100;18047546;NICEOS AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;
MLA1401557975;MLA1744;Volkswagen Gol 1999 1.6 Gld Aa;Usado;1999;Volkswagen;Gol;1.6 Gld Aa;1.6;54 hp;3;220000 km;Diésel;Delantera;5;Manual;USD;3700;60933721;MARIANODAMIAN2009;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;
MLA1405719951;MLA1744;Volkswagen Gol;Usado;2010;Volkswagen;Gol;1.6 I Power 701;1.6;92 hp;3;133000 km;Nafta;Delantera;5;Manual;USD;5200;62592427;FRADIGIANNI;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;Remedios de Escalada
MLA1406668813;MLA1744;Volkswagen Gol 2012 1.4 Power 83cv;Usado;2012;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;102000 km;Nafta;Delantera;5;Manual;USD;4300;248304002;MAGALÍ.Z;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;
MLA1643280288;MLA1744;Volkswagen Gol 2007 1.6 I Power 601;Usado;2007;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;206000 km;Nafta;Delantera;5;Manual;USD;3200;110163109;ELIANYENGINSKI;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;
MLA1641750250;MLA1744;Volkswagen Gol 2007 1.6 I Power 601;Usado;2007;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;169000 km;Nafta;Delantera;5;Manual;USD;4500;514155325;FRANGISEBASTIAN;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata;
MLA1649760450;MLA1744;Volkswagen Gol 2012 1.4 Power Ps+ac 83cv;Usado;2012;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;161000 km;Nafta;Delantera;5;Manual;USD;4500;97018345;GABY_FURNARI;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre;
MLA1401568575;MLA1744;Volkswagen Gol 2011 1.4 Power Ps+ac 83cv;Usado;2011;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;187000 km;Nafta;Delantera;5;Manual;ARS;4600000;1700481;ACAMON;FALSO;Argentina;Bs.As. G.B.A. Norte;San Miguel;
MLA1406296727;MLA1744;Volkswagen Gol 3 Puertas ;Usado;2007;Volkswagen;Gol;3 puertas;1.6;;3;143000 km;Nafta;Delantera;;Manual;USD;4500;79775813;MARTHITA42;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1401554937;MLA1744;Volkswagen Gol Gti 2.0 Turbo;Usado;1992;Volkswagen;Gol;Gti Turbo;2000;;3;120000 km;Nafta;Delantera;;Manual;USD;12000;80232299;RICKYSARKANI;FALSO;Argentina;Salta;Salta;
MLA1403435241;MLA1744;Volkswagen Gol Power 3p Aa Y Direccion Con Gnc!;Usado;2006;Volkswagen;Gol;1.6 I Power 601 3 p;1.6;92 hp;3;180000 km;Nafta;Delantera;5;Manual;ARS;4620000;167942585;AUTOMOTORES CARRANZA-ALIAGA;FALSO;Argentina;Córdoba;Córdoba;Villa Cabrera
MLA1628213514;MLA1744;Volkswagen Gol Gol Trend Trendlline;Usado;2020;Volkswagen;Gol;Gol trend trendlline;;;5;63251 km;Nafta;;;;USD;9800;86970787;OSC_PARD;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;
MLA1621818664;MLA1744;Volkswagen Gol 1.6 Trendline 101 Cv;Usado;2015;Volkswagen;Gol;1.6 Trendline 101cv;;;3;87500 km;Nafta;;;;USD;7700;196125473;ORDE5735256;FALSO;Argentina;Bs.As. G.B.A. Norte;San Fernando;
MLA1535909276;MLA1744;Volkswagen Gol Trend Trendline 1.6  2020;Usado;2020;Volkswagen;Gol;GOL TREND TRENDLINE 1.6;;;4;51000 km;Nafta;Delantera;;Manual;ARS;14404000;66598184;CLAMA_SA;FALSO;Argentina;Capital Federal;Capital Federal;Villa Devoto
MLA1402933413;MLA1744;Volkswagen Gol G5;Usado;2011;Volkswagen;Gol;Trend;;;5;129000 km;Nafta/GNC;;;;ARS;6200000;314781909;NEUMATICOS POMPEYA;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1647994314;MLA1744;Volkswagen Gol Golo Trend.16;Usado;2009;Volkswagen;Gol;Golo trend.16;;;5;131 km;Nafta;;;;ARS;6500000;708904655;GAJU2044533;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;
MLA1634892246;MLA1744;Volkswagen Gol 2006 1.6 I Power 601 5 P Automotores Santiago;Usado;2006;Volkswagen;Gol;1.6 I Power 601 5 p;1.6;92 hp;5;102000 km;Nafta;Delantera;5;Manual;USD;4800;112749388;AUTOMOTORES SANTIAGO;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;
MLA1406680503;MLA1744;Volkswagen Gol 2007 1.6 I Trendline 60b;Usado;2007;Volkswagen;Gol;1.6 I Trendline 60b;1.6;92 hp;5;88000 km;Nafta;Delantera;5;Manual;ARS;4900000;136444243;CENTER CAR.OK;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1402030871;MLA1744;Volkswagen Gol Power 2008 Charliebrokers;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;132000 km;Nafta;Delantera;5;Manual;ARS;4800000;27836230;CHARLIE BROKER;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1403550659;MLA1744;Volkswagen Gol;Usado;2009;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;169000 km;Nafta;Delantera;5;Manual;USD;4200;1216759377;AUTOMOTORES AGZ;FALSO;Argentina;Bs.As. G.B.A. Norte;San Miguel;Bella Vista
MLA1398187153;MLA1744;Volkswagen Gol 1.4 5ptas Power 2011;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;;5;168000 km;Nafta;Delantera;5;Manual;USD;5900;260611826;AUTOS OSCAR;FALSO;Argentina;Buenos Aires Interior;Ayacucho;Ayacucho
MLA1402781779;MLA1744;Volkswagen Gol 2011 1.4 Power 83cv;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;132000 km;Nafta;Delantera;5;Manual;USD;5200;339863477;MATISAAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó;
MLA1597467204;MLA1744;Volkswagen Gol 2007 1.6 ;Usado;2007;Volkswagen;Gol;1.6 I Comfortline 60a;1.6;92 hp;3;209000 km;Nafta;Delantera;5;Manual;USD;5000;59379738;BRIDDER AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;La Plata;La Plata
MLA1401720155;MLA1744;Volkswagen Gol Power;Usado;2012;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;120000 km;Nafta;Delantera;5;Manual;USD;6000;1384185692;MOBILITYARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1400283089;MLA1744;Volkswagen Gol Power;Usado;2010;Volkswagen;Gol;1.6 I Power 701;1.6;92 hp;3;160000 km;Nafta;Delantera;5;Manual;USD;5600;1384185692;MOBILITYARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1390848003;MLA1744;Golf Conforline 1.4 Tsi Dsg 2015;Usado;2015;Volkswagen;Gol;1.4 Power 83cv 5 p;1.4;83 hp;5;78000 km;Nafta;Delantera;5;Manual;ARS;15200000;484623982;SCHELLER.YCIA;FALSO;Argentina;Corrientes;Goya;Goya
MLA1593340702;MLA1744;Volkswagen Gol Power 2008;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;110000 km;Nafta;Delantera;5;Manual;USD;5200;1384185692;MOBILITYARGENTINA;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;Pilar
MLA1619549120;MLA1744;Volkswagen Gol 2006 1.6 I Power 601 5 P;Usado;2006;Volkswagen;Gol;1.6 I Power 601 5 p;1.6;92 hp;5;106000 km;Nafta;Delantera;5;Manual;USD;4500;333949511;VIRGILIO AUTOMOTORES;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1635357984;MLA1744;Volkswagen Gol 2008 1.9 Sd Power 701;Usado;2008;Volkswagen;Gol;1.9 Sd Power 701;1.9;64 hp;5;155000 km;Diésel;Delantera;5;Manual;USD;4500;28770077;AUTOMOTORES 101;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1401470585;MLA1744;Volkswagen Gol 2013 1.4 Power 83cv 3 P;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 3 p;1.4;83 hp;3;86000 km;Nafta;Delantera;5;Manual;USD;5000;134506799;NACHITO.1;FALSO;Argentina;Santa Fe;Rosario;
MLA1397718061;MLA1744;Volkswagen Gol Gl 1.6 1996 Permuta;Usado;1996;Volkswagen;Gol;1.6 Gl;1.6;90 hp;3;150000 km;Nafta;Delantera;5;Manual;ARS;1600000;234536303;FLISMOTORS;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre;Los Troncos del Talar
MLA1611598410;MLA1744;Volkswagen Gol 2013 1.4 Power 83cv 5 P;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 5 p;1.4;83 hp;5;130000 km;Nafta;Delantera;5;Manual;ARS;6500000;60328822;SUPERSPORTAUTOS;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;
MLA1401283503;MLA1744;Volkswagen Gol 2013 1.4 Power Ps+ac 83cv;Usado;2013;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;130000 km;Nafta;Delantera;5;Manual;ARS;7500000;184852165;DELSOL AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;Bernal Oeste
MLA1637593992;MLA1744;Volkswagen Gol 2012 1.4 Power Dh + Ac 83 Cv;Usado;2012;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;3;97000 km;Nafta;Delantera;5;Manual;USD;6000;358085772;CHIAPPETTAL;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1395642527;MLA1744;Volkswagen Gol 2008 1.6 I Power 601;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;230000 km;Nafta;Delantera;5;Manual;ARS;3900000;50608372;NORTHCARPILAR;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;
MLA1644858706;MLA1744;Volkswagen Gol 1999 1.6 Gld;Usado;1999;Volkswagen;Gol;1.6 Gld;1.6;54 hp;3;225000 km;Diésel;Delantera;5;Manual;ARS;1250000;35800280;FEDERICO 1;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;
MLA1394186949;MLA1744;Volkswagen Gol 2012 1.4 Power Ps+ac 83cv;Usado;2012;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;127400 km;Nafta;Delantera;5;Manual;ARS;6190000;759506915;SEBASTIANGONZALOQUEIPO;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1631921228;MLA1744;Volkswagen Gol 2009 1.6 I Trendline 60b;Usado;2009;Volkswagen;Gol;1.6 I Trendline 60b;1.6;92 hp;5;130000 km;Nafta;Delantera;5;Manual;ARS;4990000;60742483;M&M AUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1395986263;MLA1744;Volkswagen Gol 2008 1.6 I Comfortline 60a;Usado;2008;Volkswagen;Gol;1.6 I Comfortline 60a;1.6;92 hp;5;160000 km;Nafta;Delantera;5;Manual;ARS;4400000;45635470;MECME;FALSO;Argentina;Córdoba;Córdoba;
MLA1650628274;MLA1744;Volkswagen Gol 2013 1.4 Power 83cv 3 P;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 3 p;1.4;83 hp;3;30000 km;Nafta;Delantera;5;Manual;ARS;6000000;140173001;BRENDACAMERMAN;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1655314126;MLA1744;Volkswagen Gol 1994 1.8 Gl;Usado;1994;Volkswagen;Gol;1.8 Gl;1.8;98 hp;3;41500 km;Nafta;Delantera;5;Manual;USD;7500;59189003;NELSONAUTOMOVILES;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1605210968;MLA1744;Volkswagen Gol 1.6 Gnc 2005;Usado;2005;Volkswagen;Gol;1.6 Mi Deejay;1.6;90 hp;3;145000 km;Nafta;Delantera;5;Manual;ARS;4500000;205136555;AUTOMOTORES MOSCONI2380;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;Quilmes Oeste
MLA1406677025;MLA1744;Volkswagen Gol 2013 1.4 Power 83cv 3 P;Usado;2013;Volkswagen;Gol;1.4 Power 83cv 3 p;1.4;83 hp;3;120000 km;Nafta;Delantera;5;Manual;ARS;5500000;256833081;LOCOSXTUAUTO.COM.AR;FALSO;Argentina;Bs.As. G.B.A. Sur;Lomas de Zamora;
MLA1405959683;MLA1744;Volkswagen Gol Power 1.4 ;Usado;2011;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;156000 km;Nafta;Delantera;5;Manual;USD;4999;60226675;JOA_MANIAS;FALSO;Argentina;Capital Federal;Capital Federal;Núñez
MLA1644887828;MLA1744;Volkswagen Gol 2011 1.4 Power Ps+ac 83cv;Usado;2011;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;120000 km;Nafta;Delantera;5;Manual;ARS;5900000;39424870;HHERRERAOMAR;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre;
MLA1402317179;MLA1744;Volkswagen Gol 1.4 Power;Usado;2012;Volkswagen;Gol;1.4 Power 83cv;1.4;83 hp;3;121000 km;Nafta;Delantera;5;Manual;USD;4800;175075371;HACERVINO;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ciudad Evita
MLA1405378817;MLA1744; Volkswagen Gol 2005 1.6;Usado;2005;Volkswagen;Gol;1.6 Mi Deejay;1.6;90 hp;3;173000 km;Nafta;Delantera;5;Manual;USD;4200;286652738;AUTOMOTORES PEREZ;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;Lanús Oeste
MLA1604216600;MLA1744;Volkswagen Gol 2008 1.9 Sd Trendline 60b;Usado;2008;Volkswagen;Gol;1.9 Sd Trendline 60b;1.9;64 hp;5;225000 km;Diésel;Delantera;5;Manual;ARS;4700000;287309677;WOLVES AUTOMOVILES;FALSO;Argentina;Buenos Aires Interior;Lobos;
MLA1401312015;MLA1744;Volkswagen Gol 2008 1.6 I Power 601;Usado;2008;Volkswagen;Gol;1.6 I Power 601;1.6;92 hp;3;165000 km;Nafta;Delantera;5;Manual;USD;4300;206317104;STILO AUTOMOTORES;FALSO;Argentina;Buenos Aires Interior;Rauch;
MLA1396530747;MLA1744;Volkswagen Gol 2012 1.4 Power Ps+ac 83cv;Usado;2012;Volkswagen;Gol;1.4 Power Ps+ac 83cv;1.4;83 hp;5;80458 km;Nafta;Delantera;5;Manual;USD;6300;235499521;ANTONIOFRANCISCOGRAND;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;
